#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#        <prior id="ucldStdevPrior.c:cpacific" name="distribution">
#            <parameter id="ucldStdev.c:cpacific" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.07" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.08" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:cpacific" name="distribution">
#            <parameter id="ucldMean.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)	ucldMean.c:cpacific	ucldStdev.c:cpacific	rate.c:cpacific.mean	rate.c:cpacific.variance	rate.c:cpacific.coefficientOfVariation
31200000	-152.41023131365554	NaN	-152.41023131365554	NaN	1529.1621532488489	0.30369159754740227	-142.75433054483702	0.0014149888434889786	0.572831401713078	0.42716859828691844	-4.843498003529662	767.2347854914581	-5.526908918966597	1007.4835817277991	Infinity	0.07489469604729061	Infinity	NaN	NaN
31210000	-155.0372846975311	NaN	-155.0372846975311	NaN	1879.746618406723	0.3644373296544231	-144.99549803729425	0.001419590196502268	0.39018720977621657	0.6098127902237799	-5.162801468265144	787.2131931703574	-6.017769321631365	900.6359619944318	Infinity	0.033121464424149316	Infinity	NaN	NaN
31220000	-158.5778775116034	NaN	-158.5778775116034	NaN	1847.1055437447476	1.9358894307144479	-146.2890326730731	0.001146429236172236	0.39018720977621657	0.6098127902237799	-4.609026114983483	748.7595289398328	-5.548533416400985	977.8981008923575	Infinity	0.2964590628278668	Infinity	NaN	NaN
31230000	-146.14002643448842	NaN	-146.14002643448842	NaN	1158.2675734315196	1.7400690916208008	-136.9522886122981	0.002065434440733625	0.1322222381934684	0.8677777618065281	-4.892395750730103	721.8719642521941	-6.118389549783228	890.9788249384126	Infinity	4.5467558444643545E-4	Infinity	NaN	NaN
31240000	-161.72673349541233	NaN	-161.72673349541233	NaN	2476.777673059396	2.2460751442484024	-147.46450824646067	0.0012930092576449554	0.1322222381934684	0.8677777618065281	-5.595533907841704	714.8707153090685	-6.592975196980969	853.7901181323092	Infinity	0.21362753358837885	Infinity	NaN	NaN
31250000	-155.76160899104687	NaN	-155.76160899104687	NaN	1773.857985624999	3.2964333346898966	-141.39442739566203	0.00199298656204712	0.1322222381934684	0.8677777618065281	-6.770155176592469	889.572201771719	-5.735624341183936	934.9591479159179	Infinity	0.03747061086662287	Infinity	NaN	NaN
31260000	-160.93689227897772	NaN	-160.93689227897772	NaN	1919.9693253239295	3.85970348824311	-147.19906683115013	0.0012025057902495602	0.1322222381934684	0.8677777618065281	-4.87385571272902	769.2390577359502	-6.521798462684888	1141.257901973102	Infinity	0.03226462518380166	Infinity	NaN	NaN
31270000	-158.47616357887247	NaN	-158.47616357887247	NaN	1733.7314841743841	0.4201271093883991	-145.64449404869674	0.0019157412439925535	0.33237273225875374	0.6676272677412427	-5.267092207618389	793.4891898174341	-5.571284776683661	969.2832106199569	Infinity	0.6773478572207837	Infinity	NaN	NaN
31280000	-161.72970438281632	NaN	-161.72970438281632	NaN	2560.682528752609	0.15445614598984292	-152.1633230926087	7.948798116626083E-4	0.33237273225875374	0.6676272677412427	-5.317632737376284	796.5205728940905	-5.530573813993601	988.628900843949	Infinity	0.037386816201067194	Infinity	NaN	NaN
31290000	-160.02630818829505	NaN	-160.02630818829505	NaN	2168.7892325161415	0.17497135621569299	-147.46567847658665	0.0013940556601265263	0.33237273225875374	0.6676272677412427	-4.655740826805518	753.2950692266552	-5.689652661185471	942.4597632968533	Infinity	0.8217536152362541	Infinity	NaN	NaN
31300000	-162.62752762401274	NaN	-162.62752762401274	NaN	3405.8171388677083	0.7230993449616765	-151.4537724793218	0.0011694993574371739	0.3942238113573397	0.6057761886426567	-5.072879882501618	781.751084525613	-5.821475536977673	1077.118975328373	Infinity	0.1603942985135022	Infinity	NaN	NaN
31310000	-156.29966566150358	NaN	-156.29966566150358	NaN	1932.9761633401386	0.7230993449616765	-147.76025556982145	9.504793427393861E-4	0.3942238113573397	0.6057761886426567	-4.574172369317305	733.5370444478157	-5.532899815639066	986.7402138431255	Infinity	0.0069482078346687695	Infinity	NaN	NaN
31320000	-165.5718236697633	NaN	-165.5718236697633	NaN	3430.100854526744	2.115153697511768	-155.6845248553585	8.155711770676153E-4	0.3942238113573397	0.6057761886426567	-4.577779911429669	744.7838501141159	-6.143039457863177	888.7407766816241	Infinity	0.0017147137953126515	Infinity	NaN	NaN
31330000	-165.86672591436988	NaN	-165.86672591436988	NaN	2879.3382382784807	0.8339373769892849	-154.65939692083217	0.0011449147417004295	0.3942238113573397	0.6057761886426567	-5.813921116351231	826.599334310378	-5.562212614020058	1027.6057583946879	Infinity	0.07667244014705261	Infinity	NaN	NaN
31340000	-165.15947826632566	NaN	-165.15947826632566	NaN	2183.4151032939853	0.9622408980243425	-150.11745211257917	9.19515851471762E-4	0.6383131805553874	0.3616868194446089	-5.199894591995648	789.4502836807321	-6.209989138670006	1117.1221942654117	Infinity	1.0235941785910794	Infinity	NaN	NaN
31350000	-144.52375968446503	NaN	-144.52375968446503	NaN	1100.0537189708075	0.8545939068169737	-134.55447345228532	0.002157866532390434	0.6848275316533323	0.31517246834666407	-4.992987951724592	720.3067316316378	-5.542149556339968	1018.9951768337145	Infinity	0.03845976066178324	Infinity	NaN	NaN
31360000	-153.3759087364179	NaN	-153.3759087364179	NaN	1693.0710038925233	0.8123964186419518	-144.0792382194955	0.0014155472921622493	0.6848275316533323	0.31517246834666407	-4.77678735110882	762.6679812282505	-6.103800005870848	1107.6746290152034	Infinity	0.005568197173522876	Infinity	NaN	NaN
31370000	-157.10429032893634	NaN	-157.10429032893634	NaN	2620.177835690341	0.5421578957739448	-148.2968153186014	0.001287747338564338	0.6848275316533323	0.31517246834666407	-4.586372925090135	746.0248939803113	-5.656314773429822	1051.4210179278975	Infinity	0.01324184368867798	Infinity	NaN	NaN
31380000	-162.81183859079664	NaN	-162.81183859079664	NaN	2865.3823354775823	0.1623485958206612	-153.13154980410525	0.0012988347702825572	0.04921066975806576	0.9507893302419306	-6.456790818807157	867.9863974560842	-7.115355187587259	1178.3954297842013	Infinity	1.5674508608262355E-4	Infinity	NaN	NaN
31390000	-157.96160823452863	NaN	-157.96160823452863	NaN	2027.6955599383045	0.1623485958206612	-146.5623290121985	0.0010724817348321586	0.04921066975806576	0.9507893302419306	-4.728379257264072	759.1511248407535	-7.630044148250628	794.771569754195	Infinity	0.06375650844130706	Infinity	NaN	NaN
31400000	-145.28081773859833	NaN	-145.28081773859833	NaN	1254.3681818877585	0.19857196152284456	-137.42070631934322	0.0019873908719371153	0.7513001494256528	0.24869985057434363	-4.6181862717720685	749.7337714556246	-5.589713003273621	963.7772767227925	Infinity	0.0040542947539718155	Infinity	NaN	NaN
31410000	-153.61141793815767	NaN	-153.61141793815767	NaN	1732.3228918292525	0.5742089620294158	-143.7736765056376	0.0012380815983430752	0.7513001494256528	0.24869985057434363	-4.844918256192267	722.7514160967562	-5.557714370759599	974.0748571587987	Infinity	0.06198548146699102	Infinity	NaN	NaN
31420000	-139.31969852884208	NaN	-139.31969852884208	NaN	982.5283253851927	0.27653584538202786	-127.83649384869186	0.0036430511779579028	0.021523732403619933	0.9784762675963765	-4.670917735902875	754.6023539976461	-6.51490981898519	859.2306070345953	Infinity	0.2557605547215162	Infinity	NaN	NaN
31430000	-150.93450575635444	NaN	-150.93450575635444	NaN	1091.1871102339512	0.2437590256252305	-141.967480087572	0.0018381106780858154	0.021523732403619933	0.9784762675963765	-4.680909597505719	755.4338895813844	-5.524396201781132	997.6021568509711	Infinity	0.03442480503937146	Infinity	NaN	NaN
31440000	-166.36572059428653	NaN	-166.36572059428653	NaN	3106.158931183046	0.010157160540996076	-153.99189507453647	0.0011613611616825383	0.021523732403619933	0.9784762675963765	-7.36508712013877	933.5585577806459	-5.913985372334779	1088.3036412773579	Infinity	0.0872678447251741	Infinity	NaN	NaN
31450000	-146.74895423644358	NaN	-146.74895423644358	NaN	1195.0617498126921	0.04248268397533733	-138.049516566934	0.0022791991278472775	0.3978278447450286	0.6021721552549679	-4.576450340083892	744.5752144641687	-5.675826381879673	944.9150360466836	Infinity	0.02792908757514441	Infinity	NaN	NaN
31460000	-160.02443507615934	NaN	-160.02443507615934	NaN	2426.96539477769	0.2100338629666983	-150.01196263931956	0.0012248942130978057	0.5642279074850234	0.43577209251497306	-4.673854154417951	754.8489247493925	-6.226083051116901	1118.4883396730781	Infinity	0.06622931853378906	Infinity	NaN	NaN
31470000	-162.6757382859391	NaN	-162.6757382859391	NaN	1969.1086540082174	0.04034125170469343	-150.8043304461301	7.586962272344202E-4	0.8797685677823628	0.12023143221763372	-5.73207129322541	714.1013365502475	-6.8777989515464855	1164.5411943771967	Infinity	0.10571619992373937	Infinity	NaN	NaN
31480000	-150.07730496366355	NaN	-150.07730496366355	NaN	1131.3035788754748	0.1474309697528397	-140.40221103006215	0.0024082325076935224	0.85014884047166	0.14985115952833652	-4.557632512832816	736.7486596533913	-5.573678872842609	1031.4865538444094	Infinity	0.13267281656517688	Infinity	NaN	NaN
31490000	-153.5864217895691	NaN	-153.5864217895691	NaN	2758.45964709749	0.41698754733640336	-145.8757979518322	0.0015008240342895133	0.85014884047166	0.14985115952833652	-4.572208265124928	743.8687364619968	-5.748981275004928	1067.0630383761672	Infinity	0.0014469271439003077	Infinity	NaN	NaN
31500000	-161.74347756358316	NaN	-161.74347756358316	NaN	2331.3445150250545	0.5345649957348704	-151.69761525494627	6.782669153708685E-4	0.85014884047166	0.14985115952833652	-4.794887969420235	763.9336283641148	-5.570734070908935	969.4630218534413	Infinity	0.09523425676387856	Infinity	NaN	NaN
31510000	-154.6432026148726	NaN	-154.6432026148726	NaN	1448.5018215541236	0.9364166512946862	-141.97819191574732	0.0010885589966262692	0.85014884047166	0.14985115952833652	-4.654971698591423	728.1231715377064	-5.543229455547757	1019.555427049795	Infinity	0.6644052049805557	Infinity	NaN	NaN
31520000	-153.96395448566642	NaN	-153.96395448566642	NaN	1120.4255714690735	2.0021134834675953	-140.35783977524844	0.0017316922437910706	0.85014884047166	0.14985115952833652	-4.701645869384247	757.0994665153826	-5.526490627772203	993.0979588824191	Infinity	0.6180945254216775	Infinity	NaN	NaN
31530000	-152.09465335423673	NaN	-152.09465335423673	NaN	1205.3276756465034	2.550235401473197	-138.69305840116283	0.00167189364517808	0.85014884047166	0.14985115952833652	-4.627861798345931	729.4238926270547	-6.511053449069086	1140.4951764208524	Infinity	0.1901259975749915	Infinity	NaN	NaN
31540000	-154.47233762068245	NaN	-154.47233762068245	NaN	1481.3955723569056	1.2893164077663022	-143.8420884236007	0.0014549480192569968	0.4714541479015038	0.5285458520984927	-5.305361637658892	716.938049227926	-5.5293071765337265	989.8034737866643	Infinity	0.03369988485934914	Infinity	NaN	NaN
31550000	-162.64132357760167	NaN	-162.64132357760167	NaN	1719.8036185844257	1.6532336443958822	-148.5851907586963	9.798707138961517E-4	0.4714541479015038	0.5285458520984927	-4.903201193130942	771.1437327245684	-5.53926087461716	1017.4081334004516	Infinity	0.7967093509407885	Infinity	NaN	NaN
31560000	-150.66775785336077	NaN	-150.66775785336077	NaN	1182.6485075425392	1.3357317541891933	-139.11735737894045	0.002111135539436193	0.051629404308350835	0.9483705956916457	-5.485159006720757	806.5758745509534	-5.6785488670903455	1055.577000260464	Infinity	0.08307661479040043	Infinity	NaN	NaN
31570000	-154.4074211328762	NaN	-154.4074211328762	NaN	1575.7219330054909	1.2657555427928173	-141.2539472964781	0.001971815127023266	0.4330479627976594	0.5669520372023371	-5.391190507452861	800.931071626138	-7.203753313921198	1183.2836378255536	Infinity	0.11629020342315716	Infinity	NaN	NaN
31580000	-157.29803927551524	NaN	-157.29803927551524	NaN	1955.3610707988869	0.26197487863978247	-145.68032856204678	0.0016990454354372066	0.4330479627976594	0.5669520372023371	-4.930370355595439	721.2395440051984	-6.446750426022721	864.1587907275589	Infinity	0.2462775424915126	Infinity	NaN	NaN
31590000	-161.40633550773032	NaN	-161.40633550773032	NaN	2521.264438776152	0.1622164784059457	-151.03883220022072	0.0011310270406057503	0.4330479627976594	0.5669520372023371	-5.380314435290284	716.3341498617904	-5.614072684753057	1042.4179126219792	Infinity	0.10424611470971949	Infinity	NaN	NaN
31600000	-159.39115928411917	NaN	-159.39115928411917	NaN	2891.4311361369896	0.16853932785759684	-146.40018433090256	0.001472922957807713	0.4330479627976594	0.5669520372023371	-6.689289092647395	883.9031305307346	-5.535980774169068	984.5908760947913	Infinity	0.39807384386863914	Infinity	NaN	NaN
31610000	-157.36262677075158	NaN	-157.36262677075158	NaN	1916.472244784501	0.8635307175488532	-147.43046698747472	0.0020531145194881513	0.21306322378927728	0.7869367762107192	-4.572823977431834	743.9756651808129	-5.531948178559679	987.4784510807053	Infinity	0.07286709538021498	Infinity	NaN	NaN
31620000	-161.16218313068467	NaN	-161.16218313068467	NaN	2444.3010663343275	1.88009531716137	-148.75275779669857	0.0022031557206544415	0.21306322378927728	0.7869367762107192	-4.905165559091833	771.2702243067772	-6.087424418121803	1106.142894150201	Infinity	0.15685145740651485	Infinity	NaN	NaN
31630000	-145.13805570795012	NaN	-145.13805570795012	NaN	1310.5202119103833	1.6631487113428771	-133.49589808390232	0.0023865513935921717	0.6909445955900316	0.3090554044099649	-4.656421385071271	728.0607227317389	-5.820950454395344	922.9491420939935	Infinity	0.15059854435726056	Infinity	NaN	NaN
31640000	-150.98309742759432	NaN	-150.98309742759432	NaN	1408.6906585770064	1.6631487113428771	-139.82429477627102	0.001953164026532403	0.6909445955900316	0.3090554044099649	-4.996776561452052	720.2540873403773	-5.524259319440791	998.26448711888	Infinity	0.07407826778098522	Infinity	NaN	NaN
31650000	-158.94185756931088	NaN	-158.94185756931088	NaN	2053.9666347016246	0.6088547142006161	-147.48067038023876	0.0017930127932225632	0.929150873917743	0.07084912608225355	-4.95356592833997	774.3530124557382	-5.810119202333169	1075.6320676883033	Infinity	0.2712907802350013	Infinity	NaN	NaN
31660000	-158.32363469322985	NaN	-158.32363469322985	NaN	1950.533195625841	0.272981982242129	-146.510473355634	0.001751358387601566	0.929150873917743	0.07084912608225355	-4.851837658645077	767.7892181266164	-7.435256091202886	1195.5068987023283	Infinity	0.11035073997770044	Infinity	NaN	NaN
31670000	-166.01242779288359	NaN	-166.01242779288359	NaN	2011.1547782978425	1.033646569542025	-155.31238796488896	0.0014750888797271653	0.929150873917743	0.07084912608225355	-4.585807814370852	732.309235259607	-5.532701441064278	986.8906736469687	Infinity	0.15886479517557156	Infinity	NaN	NaN
31680000	-158.52363547982085	NaN	-158.52363547982085	NaN	2139.900667436473	3.071108324172085	-146.46534753923598	0.0016482863522341794	0.929150873917743	0.07084912608225355	-4.62940919545864	729.341674312832	-5.524199200866331	998.6547738214934	Infinity	0.05930913093058047	Infinity	NaN	NaN
31690000	-156.71237764546743	NaN	-156.71237764546743	NaN	1562.4419251492184	2.112915925439416	-143.3454040835504	0.0015350687196725328	0.929150873917743	0.07084912608225355	-4.621774772613556	750.1011758426175	-5.609576594943239	958.6556229335898	Infinity	0.5152290323177707	Infinity	NaN	NaN
31700000	-164.0847327090621	NaN	-164.0847327090621	NaN	2189.312306136115	2.620429309146739	-152.25376493494988	9.197708231415515E-4	0.929150873917743	0.07084912608225355	-4.563269453028349	735.2106522751957	-5.739641528632831	1065.6555876434088	Infinity	0.0667665317944762	Infinity	NaN	NaN
31710000	-145.0995660346726	NaN	-145.0995660346726	NaN	994.5636432165433	0.8554374768222799	-134.51437613596764	0.003977473885107287	0.17593207234426655	0.82406792765573	-5.893713126838863	831.554208759416	-5.724832108095295	936.640172206274	Infinity	0.015817632254522773	Infinity	NaN	NaN
31720000	-151.72926580374227	NaN	-151.72926580374227	NaN	1362.2136354415813	0.23417796840788752	-140.9062486759341	0.001909874347061559	0.17593207234426655	0.82406792765573	-5.187646455390864	788.7123544488586	-6.164576039942231	1113.1783831612263	Infinity	0.10794189020735372	Infinity	NaN	NaN
31730000	-158.50302705830765	NaN	-158.50302705830765	NaN	2072.9067629822175	0.1715502909338518	-147.57842240196703	0.0012921415076976924	0.4525071984803254	0.5474928015196712	-4.845056916871761	767.3386595087364	-5.60862924518188	958.8853977304618	Infinity	0.32176416960983073	Infinity	NaN	NaN
31740000	-159.23312961801756	NaN	-159.23312961801756	NaN	2629.0506473768132	0.14037419353096192	-152.3911725771818	0.0010774849850420497	0.472223054004062	0.5277769459959346	-4.573491431626023	744.0897569898582	-5.53030966761852	1011.1363804045629	Infinity	6.441820818220308E-4	Infinity	NaN	NaN
31750000	-144.87657882932749	NaN	-144.87657882932749	NaN	1446.163616876598	0.05846479095616118	-138.98122356126262	0.0019022433441988076	0.472223054004062	0.5277769459959346	-5.393942712630015	801.096167297693	-7.088351067267665	823.1247700736533	Infinity	5.640373080614673E-7	Infinity	NaN	NaN
31760000	-159.3697518033849	NaN	-159.3697518033849	NaN	1863.0649601409643	0.07692764496445974	-146.96566807864892	0.0013176816014570305	0.4186827024245502	0.5813172975754464	-4.724707277158501	725.6404951776944	-7.556576263532266	1201.6168417736724	Infinity	0.2614509327467659	Infinity	NaN	NaN
31770000	-155.75551879633306	NaN	-155.75551879633306	NaN	1480.8663593674594	0.11828091957290816	-144.16288007313887	0.001991539097890018	0.4186827024245502	0.5813172975754464	-4.87965732806299	722.0974264895489	-5.991377065231072	903.3285620218352	Infinity	0.3997060081176501	Infinity	NaN	NaN
31780000	-147.04569441651452	NaN	-147.04569441651452	NaN	1041.0616259162111	0.5186966252437059	-138.0660174679944	0.0015793205230873954	0.4186827024245502	0.5813172975754464	-4.62557725597914	750.4828617393466	-5.555668280254974	974.8764807153896	Infinity	0.02201891884448524	Infinity	NaN	NaN
31790000	-147.8541221551221	NaN	-147.8541221551221	NaN	1124.3300159505684	0.5186966252437059	-138.9531569436888	0.0016880974793306725	0.6044261157996064	0.3955738842003902	-4.587726823645836	732.1356632980786	-5.541696817499257	981.2446816574645	Infinity	0.020902077989017085	Infinity	NaN	NaN
31800000	-160.6587881223055	NaN	-160.6587881223055	NaN	3050.535567325764	0.6508149638860357	-150.31775717000022	0.0010494515685629203	0.6044261157996064	0.3955738842003902	-5.171462877743556	718.1816361235657	-6.202229355018803	1116.457772246084	Infinity	0.0236326786350825	Infinity	NaN	NaN
31810000	-154.60588097990725	NaN	-154.60588097990725	NaN	1942.128684069424	1.8116687977328338	-146.12363044736264	0.001071911078847498	0.6044261157996064	0.3955738842003902	-5.573267018302826	811.8917199315177	-5.56894703344948	1029.9460562534423	Infinity	6.333838588175638E-5	Infinity	NaN	NaN
31820000	-159.8363695815661	NaN	-159.8363695815661	NaN	2387.043876224381	1.8116687977328338	-148.58267831820964	0.0011418413828202638	0.6044261157996064	0.3955738842003902	-4.561186728697898	735.6671930700766	-7.060477840258304	824.7077228703135	Infinity	0.0087544722285362	Infinity	NaN	NaN
31830000	-151.12908681203908	NaN	-151.12908681203908	NaN	1037.3993111809984	0.7115133171417871	-138.36775686906446	0.0014328686325272043	0.9754302850286158	0.024569714971380774	-4.9659920387486345	775.1352246418106	-6.33824324569459	872.3963537745236	Infinity	0.43796288818831414	Infinity	NaN	NaN
31840000	-149.21542089421862	NaN	-149.21542089421862	NaN	1069.3596958254889	0.7115133171417871	-137.66489013034152	0.0014360899410079486	0.9754302850286158	0.024569714971380774	-5.75927661729777	823.2305587787617	-5.530509360533668	988.6857246445878	Infinity	0.1591091526745939	Infinity	NaN	NaN
31850000	-153.68109327580004	NaN	-153.68109327580004	NaN	1570.6994796144659	0.5992010338404478	-143.60601990942828	0.0019303253409013287	0.4257038035446997	0.5742961964552968	-4.585453162140609	732.3420305588172	-5.63108927663432	953.7440690415692	Infinity	0.11127263653290331	Infinity	NaN	NaN
31860000	-148.31380909513385	NaN	-148.31380909513385	NaN	1050.4011315682596	0.09225872391133945	-137.2058259815315	0.002337978719229503	0.4257038035446997	0.5742961964552968	-7.12829004561035	915.5544583701414	-5.568901280433238	970.0692261241131	Infinity	0.023723751905411837	Infinity	NaN	NaN
31870000	-154.48827136506145	NaN	-154.48827136506145	NaN	1817.4317138367585	0.11311927338988424	-145.28901731375342	0.0012361219940643182	0.6099736333856867	0.3900263666143099	-4.847280375989701	767.4866247428818	-5.701862847937229	1059.6245132046317	Infinity	0.03563207749596593	Infinity	NaN	NaN
31880000	-168.61903869341123	NaN	-168.61903869341123	NaN	4496.799694569208	0.19180757540141957	-159.1890226112501	8.041273046602838E-4	0.6099736333856867	0.3900263666143099	-4.558820516638244	736.3188684526892	-5.7272995297000975	936.2519317143909	Infinity	0.07155865472705028	Infinity	NaN	NaN
31890000	-141.78502065257484	NaN	-141.78502065257484	NaN	1273.7963766464104	0.06134867157057718	-133.08911038030197	0.0026532724097274685	0.6099736333856867	0.3900263666143099	-4.555797299650085	739.0057668000491	-5.525622197955476	1005.501779280764	Infinity	0.036684068501949024	Infinity	NaN	NaN
31900000	-152.53743801801193	NaN	-152.53743801801193	NaN	1264.310810927894	0.2987890182113211	-143.22574665793888	0.0014896115693693944	0.8032913968647288	0.1967086031352677	-5.490381525321885	806.8902283553153	-5.892182061553262	914.2010090548265	Infinity	0.005889281570232364	Infinity	NaN	NaN
31910000	-155.47600621938383	NaN	-155.47600621938383	NaN	2228.360729851352	0.2987890182113211	-145.62202834401424	0.0013777268077773302	0.8085664293509874	0.19143357064900912	-4.757552866945216	761.2960933259412	-6.465626876428024	862.7762296659023	Infinity	0.024342589231881817	Infinity	NaN	NaN
31920000	-162.20352983138315	NaN	-162.20352983138315	NaN	2449.3149954158316	1.7539249045412815	-149.23989759572166	9.000033003511237E-4	0.900354820890014	0.09964517910998263	-6.020634942181832	712.7619290548504	-5.902134673692685	913.0487545230178	Infinity	0.1154048663791635	Infinity	NaN	NaN
31930000	-150.8720013854807	NaN	-150.8720013854807	NaN	1318.1316921671075	3.633437471223975	-139.06114218759467	0.0018952655930185732	0.5542340931556313	0.44576590684436523	-4.64193438170834	752.0493285921675	-5.578848317618277	1033.0876407214275	Infinity	0.011582403317981119	Infinity	NaN	NaN
31940000	-150.80214810507115	NaN	-150.80214810507115	NaN	1597.7619280255756	3.339711207691414	-140.71540282760773	0.0017632913491731099	0.5542340931556313	0.44576590684436523	-4.605929396722903	730.7359002611144	-5.524135019873424	1000.7252679595815	Infinity	6.714923969718628E-4	Infinity	NaN	NaN
31950000	-151.06403109400588	NaN	-151.06403109400588	NaN	1179.5916989451596	2.8284647344298355	-136.47601437568417	0.002787735045875728	0.7926239422824126	0.20737605771758394	-5.07969768189235	782.1677638513454	-6.510961208879486	1140.4886109039962	Infinity	0.2901312445813058	Infinity	NaN	NaN
31960000	-159.64433940292778	NaN	-159.64433940292778	NaN	1534.330635432782	2.8284647344298355	-146.3048609140784	0.0011696515254864368	0.8837919320589985	0.11620806794099806	-4.7776588611224735	724.2201168216308	-5.528043412084014	1008.87095585746	Infinity	0.29883959943517574	Infinity	NaN	NaN
31970000	-155.57222647062642	NaN	-155.57222647062642	NaN	1528.016254492182	2.25551780767905	-144.28771866505576	0.0013824944045735291	0.8837919320589985	0.11620806794099806	-4.613272089516609	749.218105872882	-5.547093970114144	1021.4407326933479	Infinity	0.0627578804377911	Infinity	NaN	NaN
31980000	-155.54625152042797	NaN	-155.54625152042797	NaN	1769.8974386575612	2.25551780767905	-142.4545788467038	0.0016715959631398124	0.4012147066274926	0.598785293372504	-5.795478203082158	713.7769996072499	-5.56616316778461	1029.001533956619	Infinity	0.14586058961405093	Infinity	NaN	NaN
31990000	-162.7592954300807	NaN	-162.7592954300807	NaN	1971.8157633242656	1.0348512382477852	-147.77291112998498	0.0011770322930621778	0.7206260513435446	0.27937394865645193	-4.561457801249567	741.5760240226763	-9.195544906890586	1270.9773491529438	Infinity	0.29625160426719577	Infinity	NaN	NaN
32000000	-156.4577679437409	NaN	-156.4577679437409	NaN	1959.4752963076419	1.1776177405076222	-145.3998041463425	0.001617110495037273	0.20822860127087728	0.7917713987291193	-5.133306819566422	785.4286810815964	-5.958681542531688	906.7720188635489	Infinity	0.05507264179623297	Infinity	NaN	NaN
32010000	-156.94605332390728	NaN	-156.94605332390728	NaN	2078.089406689345	0.30714603784044114	-145.4068757299948	0.0010439411180439076	0.7172506292020517	0.2827493707979448	-4.567027721551314	734.5355065848332	-7.1276528717449725	820.9165472439059	Infinity	0.15696147975621189	Infinity	NaN	NaN
32020000	-158.24079299449454	NaN	-158.24079299449454	NaN	1255.3008671605235	0.33026086170974384	-143.22181503916343	0.0013039292080413729	0.707298037596694	0.2927019624033026	-4.890065116343763	770.2947269736899	-5.535586848430086	984.8486771288304	Infinity	1.5581451765647345	Infinity	NaN	NaN
