#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)
9340000	-151.358483537833	NaN	-151.358483537833	NaN	1173.2187942095732	0.2692303717925512	-140.93000903115887	0.0016429275618730557	0.820003366252996	0.17999663374700442	Infinity	-4.632822386532636	751.1906555631844	-5.5264217483489375	993.1984867034256
9350000	-158.6026088885876	NaN	-158.6026088885876	NaN	2057.4489794094884	2.056482531107776	-146.09180278447792	0.0012707297509962142	0.06954813826646344	0.9304518617335369	Infinity	-4.635554085936743	751.4515182686714	-5.818769487065178	1076.7672805135644
9360000	-154.57424134124884	NaN	-154.57424134124884	NaN	963.6159644018842	4.889897858883704	-138.97830037367996	0.0023539358889122226	0.06954813826646344	0.9304518617335369	Infinity	-5.088378084594444	782.6975722049494	-5.617665024090727	956.743484907366
9370000	-156.44443804177573	NaN	-156.44443804177573	NaN	1490.7950501063483	0.22854298143386553	-145.69750236389237	0.00134516440787942	0.32033478750159977	0.6796652124984006	Infinity	-4.965288490499634	775.091026106374	-5.5531042059498725	975.9186849374423
9380000	-158.00880207865626	NaN	-158.00880207865626	NaN	1954.8819021616825	0.22859398121377936	-146.45140535733168	0.0015380878236012261	0.004911375685972719	0.9950886243140276	Infinity	-5.229193037905938	791.2129845664681	-6.099609702204863	1107.2847596830136
9390000	-158.05400862154008	NaN	-158.05400862154008	NaN	1825.4106585572308	0.44291930005386687	-146.95933044940156	0.001701701249572002	0.4335122677694854	0.5664877322305149	Infinity	-4.900394986109722	770.9628254920507	-5.751363885974951	932.582618445658
9400000	-164.40044659584703	NaN	-164.40044659584703	NaN	2577.58603762129	0.6329455928587375	-153.46175488130012	5.635018787464416E-4	0.5499303831949526	0.45006961680504765	Infinity	-4.575020267299487	744.3444888298104	-5.730725854388673	1064.2833003502324
9410000	-152.7081598724705	NaN	-152.7081598724705	NaN	1064.6293710210352	1.263765819892496	-141.2797616503132	0.0019404018055351434	0.004982495069595694	0.9950175049304045	Infinity	-4.635041743110072	751.4028268303576	-5.5295906591547554	989.5291452478875
9420000	-148.99952801163937	NaN	-148.99952801163937	NaN	967.50596394106	1.7061928585603934	-136.54298677273712	0.0024699355163955955	0.9854135151186239	0.014586484881376371	Infinity	-4.923762890443015	772.4621303808289	-5.826585489898828	922.2212405979545
9430000	-156.1544320427745	NaN	-156.1544320427745	NaN	1531.1758075215212	0.06434246962042937	-145.79751423727973	0.0011290020996953848	0.9329526738061831	0.06704732619381715	Infinity	-4.740298113345565	760.0378496013594	-5.552277222528753	1023.7354179807261
9440000	-156.46949282082397	NaN	-156.46949282082397	NaN	1343.498725127312	0.38378382512360965	-145.52283560322954	0.0011765043738772366	0.20958701307184444	0.7904129869281558	Infinity	-4.872956537771331	769.1802203844863	-5.689916854699508	1057.5861329673635
9450000	-150.7029618159541	NaN	-150.7029618159541	NaN	1268.1858710514337	1.6846140414518906	-138.26787404682946	0.0015337908174861078	0.9811692386775724	0.018830761322427725	Infinity	-4.86145193433312	768.4246877222755	-5.889021793339629	914.5701370542051
9460000	-163.48596781306563	NaN	-163.48596781306563	NaN	2891.2726436282364	1.8456219165948726	-151.2528315362481	0.0013512763014019347	0.9811692386775724	0.018830761322427725	Infinity	-4.6201994570414735	749.9407866018134	-5.767314903181202	1069.7432697811678
9470000	-157.79092439294487	NaN	-157.79092439294487	NaN	1437.662056279918	2.7535814488325983	-144.87346645998645	9.11615702866551E-4	0.5434884330741135	0.45651156692588657	Infinity	-4.635307107001368	729.0382665132805	-5.5285693771244535	1009.4452717607162
9480000	-162.9763558583072	NaN	-162.9763558583072	NaN	2527.1426828954645	2.258425013982934	-149.28022239840138	0.001033403844538872	0.5696669582106664	0.43033304178933374	Infinity	-4.807630478242057	764.8117137873363	-6.630077967680819	851.2741281089228
9490000	-154.0327104883151	NaN	-154.0327104883151	NaN	1498.54991882171	1.0899889032533634	-141.51555057351007	0.001305100247280217	0.46642968935043544	0.5335703106495647	Infinity	-4.7279392103102245	759.1180852161883	-6.69923180124146	846.6948740551252
9500000	-155.00175201552804	NaN	-155.00175201552804	NaN	1070.5743175719806	3.941210433118621	-139.61331799527838	0.002025647997925718	0.46642968935043544	0.5335703106495647	Infinity	-5.585724113825755	714.9301724357125	-5.861499473305289	917.854914436404
9510000	-160.83936183517434	NaN	-160.83936183517434	NaN	2607.779793898364	0.903180699655118	-149.8029279247931	6.769957640497245E-4	0.5738054927429408	0.42619450725705943	Infinity	-4.585815004206503	745.9490025866403	-5.547438206519633	1021.6006885662792
9520000	-158.53557134571406	NaN	-158.53557134571406	NaN	2532.317399551621	0.4683464755026838	-145.55557066421895	0.0016527612347670344	0.08160807344517534	0.9183919265548248	Infinity	-5.273321587400593	793.8630117072416	-7.238332618591853	1185.160681538986
9530000	-152.9907783780191	NaN	-152.9907783780191	NaN	1403.118015384009	1.6307485900853698	-140.86582020404063	0.0016716642383148375	0.3639745800802504	0.6360254199197497	Infinity	-4.699516672601736	726.4348553291196	-5.7946929112913494	926.4358521970674
9540000	-153.9231670818521	NaN	-153.9231670818521	NaN	2031.321387062132	1.1328260866907924	-141.46103227417905	0.001315906548933156	0.6950215240212381	0.3049784759787621	Infinity	-5.754961472867173	822.965336434266	-5.574347248115105	1031.6981163233213
9550000	-164.13453819284135	NaN	-164.13453819284135	NaN	2617.5811144246627	1.1898508136772261	-152.1513459258443	0.0010116932717097623	0.996135025436019	0.0038649745639812716	Infinity	-4.657309334113792	728.0227729270608	-6.136032119206019	889.3723904250611
9560000	-149.81529397919462	NaN	-149.81529397919462	NaN	1135.6773714951496	1.1266613121519984	-136.5169536688696	0.002736267276915538	0.5870396117038912	0.41296038829610904	Infinity	-4.651268932356885	752.8981044787122	-7.520410065816112	800.185018248213
9570000	-156.16751706063627	NaN	-156.16751706063627	NaN	1722.8939364648436	0.6560675720326284	-144.2798196294226	0.0013717146177780071	0.16825123095157074	0.8317487690484295	Infinity	-5.7067756107574725	714.2362165181006	-5.524854248423573	996.1385773844129
9580000	-148.9150754400638	NaN	-148.9150754400638	NaN	1084.1673891624328	3.0989324879061804	-135.1001197784587	0.002052771700251525	0.8192008678944465	0.18079913210555387	Infinity	-4.8102043744014145	723.4713464674078	-5.905818799297482	912.6260816828365
9590000	-157.42580911019226	NaN	-157.42580911019226	NaN	1374.2953582880361	1.4791480431553155	-143.78491420814368	0.0017728856913682611	0.9881438748583049	0.011856125141695317	Infinity	-6.246948176957565	854.0811704316776	-5.914798681935698	1088.3956970381403
9600000	-147.48006215821573	NaN	-147.48006215821573	NaN	1280.2454674998835	1.316286437406906	-136.04867569225593	0.0018293570566543446	0.9242558753500667	0.07574412464993356	Infinity	-4.5556385174755745	738.6879912703073	-5.559461511077289	973.4094784238728
9610000	-163.02387509911122	NaN	-163.02387509911122	NaN	2426.0167198316894	1.738961823127881	-150.10211507509933	0.0010410193806486621	0.9148989898293725	0.08510101017062777	Infinity	-4.9959597725847065	720.265403413616	-6.186838428299298	1115.1285984546441
9620000	-159.79599881501582	NaN	-159.79599881501582	NaN	1728.3957200046061	3.2512644110342603	-143.56561796999378	0.001246483572406018	0.7489164622502523	0.2510835377497479	Infinity	-7.435059543350053	939.0099746998505	-5.544056890637705	1019.9740689119375
9630000	-159.817613058889	NaN	-159.817613058889	NaN	2463.0967924410893	0.1976289245635089	-148.50644564811853	0.0013440994642385197	0.04809568166164463	0.9519043183383555	Infinity	-5.5782472225014335	812.1930787183762	-5.535291263705546	985.0450379386757
9640000	-151.33393936576766	NaN	-151.33393936576766	NaN	1390.777408646931	0.13302587597441193	-141.04127496867454	0.0019508364132868766	0.42127112240741527	0.5787288775925848	Infinity	-4.576311312350086	733.2830124095606	-5.583327208768583	965.5853259275004
9650000	-154.84137156206734	NaN	-154.84137156206734	NaN	1358.7552311192755	0.69497600329132	-141.83322175904183	0.0022737607709125357	0.6700736353527578	0.32992636464724223	Infinity	-6.17164788703364	712.1789952070685	-6.141525912700572	888.8768976757931
9660000	-159.42363896717745	NaN	-159.42363896717745	NaN	2598.6359704785527	1.4486188866241574	-146.95404856858272	9.770131995764685E-4	0.8874916889587185	0.11250831104128148	Infinity	-4.994630853900164	720.2838540327169	-6.026340658070398	1100.2229453645855
9670000	-150.44903034199726	NaN	-150.44903034199726	NaN	943.5686958043652	3.2779469236883974	-136.09694802823296	0.0028666262813633074	0.14432175496056232	0.8556782450394378	Infinity	-5.026736219317188	778.9163070221553	-6.047399170758686	897.6974632214898
9680000	-150.0949460528387	NaN	-150.0949460528387	NaN	1256.1706332784918	0.42561497281467536	-138.92098382620645	0.0015771602690781408	0.14432175496056232	0.8556782450394378	Infinity	-4.964183201134348	775.0215680989536	-5.784164052683214	927.8813015244382
9690000	-155.81596479079258	NaN	-155.81596479079258	NaN	1461.3048348917798	0.6401300367122181	-142.72074791497323	0.0014060140937154392	0.11115758820374794	0.8888424117962521	Infinity	-6.424823321571916	865.8407443037128	-6.030263517535214	899.3864026741464
9700000	-159.84331937939584	NaN	-159.84331937939584	NaN	1750.0654645106858	0.3624183914226247	-149.04067807459924	0.0010069537796153934	0.9742818456469415	0.025718154353058464	Infinity	-4.915850214207438	771.9562189507725	-5.52437269916651	997.7022620961211
9710000	-160.5105720755228	NaN	-160.5105720755228	NaN	2024.7233637537572	0.09719463015257221	-149.9070880277116	0.0013737605673114924	0.9742818456469415	0.025718154353058464	Infinity	-4.97915616033333	775.9603495129302	-5.527133257325273	1007.7775807710487
9720000	-155.14252690975715	NaN	-155.14252690975715	NaN	2645.577327457638	1.0737844640779197	-141.9534624363033	0.001521217577361142	0.08330825759855554	0.9166917424014445	Infinity	-6.517003920050058	872.0554776330957	-5.598276089325848	961.485750654314
9730000	-166.89981222431305	NaN	-166.89981222431305	NaN	3442.251323174224	1.1312394735620341	-155.5933634028021	7.738983872152187E-4	0.3019119266683864	0.6980880733316135	Infinity	-4.562945052232795	735.276849437482	-5.6122642957160975	1041.9894216495854
9740000	-141.76710463042525	NaN	-141.76710463042525	NaN	1055.3518664737046	0.36511878824379157	-131.23781468561526	0.0026455592225646638	0.2702491296600449	0.729750870339955	Infinity	-4.575020380206817	744.3445073227194	-5.589150776359403	1036.067175427704
9750000	-160.19255384335065	NaN	-160.19255384335065	NaN	2355.772022942876	0.26637222260026383	-148.56896692314973	9.158117311019811E-4	0.6084534856467834	0.3915465143532165	Infinity	-5.760081451440367	823.2800390883028	-5.597133246160295	961.78363518922
9760000	-160.12479629987033	NaN	-160.12479629987033	NaN	1993.8139800948707	0.00997440269687123	-149.63621939743754	6.457664582040698E-4	0.40881576244320506	0.5911842375567948	Infinity	-4.673233622294656	754.7969765718693	-5.805368877441265	924.9986455790962
9770000	-150.41605367517596	NaN	-150.41605367517596	NaN	1104.046712856254	0.005510697893528616	-139.38984048648393	0.0016645298994600727	0.8523735872140831	0.14762641278591682	Infinity	-5.345021831662715	716.6113381850166	-5.675680659135787	1055.0585034200935
9780000	-157.62492570260716	NaN	-157.62492570260716	NaN	2674.798550687924	0.06681364743957101	-145.56069134881312	9.559686335904199E-4	0.5240008058266565	0.4759991941733434	Infinity	-4.614012582786974	749.2967983595495	-7.383408123567465	807.1633123923406
9790000	-159.7908075382569	NaN	-159.7908075382569	NaN	1805.292837795018	2.2456892138067994	-146.81123443701688	9.092613368601595E-4	0.343271680982031	0.6567283190179689	Infinity	-4.566862239091734	734.562360837116	-6.167021648341497	1113.394261684508
9800000	-153.8142568538679	NaN	-153.8142568538679	NaN	1302.8990069862393	2.556319072212922	-140.10567857583627	0.002150682894165621	0.23777078092478152	0.7622292190752185	Infinity	-5.6189284282345335	814.658850113859	-5.53333077758417	1013.5809118923628
9810000	-168.2351111907077	NaN	-168.2351111907077	NaN	3816.684041786302	1.5318473433186337	-156.191068467392	6.442235827123535E-4	0.6271471392561717	0.3728528607438283	Infinity	-4.750683069812788	760.7985021635197	-5.761512310184249	931.0937461486282
9820000	-177.2764329923243	NaN	-177.2764329923243	NaN	4262.417158071252	4.956219133773515	-161.37195120167507	6.575103745673987E-4	0.48695853931333627	0.5130414606866638	Infinity	-4.703252876800671	757.2255826697779	-6.2450097800750495	1120.075064928759
9830000	-161.81454030459702	NaN	-161.81454030459702	NaN	1305.9857784569565	4.956219133773515	-145.45185836507557	8.990772864819041E-4	0.48695853931333627	0.5130414606866638	Infinity	-5.802388339893108	825.8867514255236	-5.60407446585483	960.0085642513136
9840000	-160.41487345939527	NaN	-160.41487345939527	NaN	1339.5784677454183	5.21387691459477	-145.0518192358448	0.0010849004495900978	0.8386474201638325	0.16135257983616763	Infinity	-4.555682239661633	738.8054925827122	-5.593495069294081	1037.2522080154497
9850000	-170.08090794137988	NaN	-170.08090794137988	NaN	4211.632908167233	2.7830478252975035	-157.12606117691402	7.795313019480047E-4	0.6494972304984787	0.3505027695015214	Infinity	-4.590174714244293	731.9230801596559	-5.581624224924077	1033.9162219981274
9860000	-161.2440751595891	NaN	-161.2440751595891	NaN	1559.5841490257783	6.722201909898732	-144.02847475946348	0.0017020095569843343	0.51034859385966	0.48965140614034014	Infinity	-4.960774665553623	720.7711234161417	-5.532623824673267	1013.0499850425218
9870000	-155.3803794668516	NaN	-155.3803794668516	NaN	1432.7361719911673	4.2966650220146105	-140.92992361775256	0.0018884981365249757	0.2868944708022642	0.713105529197736	Infinity	-4.596588172475477	747.3301528316865	-5.557202654608939	1025.7270034851222
9880000	-165.756412829758	NaN	-165.756412829758	NaN	3165.6984200536217	2.5748988617296735	-149.32712993577522	9.389666898981559E-4	0.7763308550954724	0.22366914490452777	Infinity	-4.599543340541302	747.6831576337513	-9.254840691711827	1273.1568037783084
9890000	-163.58600848051998	NaN	-163.58600848051998	NaN	2746.6056078978813	0.7789742287192081	-151.70085365572382	0.0012254388848789665	0.7763308550954724	0.22366914490452777	Infinity	-5.3796186210429795	800.2370090970065	-5.7265619750339765	1063.6322647469367
9900000	-182.17292198874898	NaN	-182.17292198874898	NaN	8103.602019343842	0.31096299402196204	-168.95096132199404	4.0054519196242006E-4	0.24362885505621884	0.7563711449437813	Infinity	-6.4766103475094585	869.3217583032493	-6.434387325223531	1134.9280257048747
9910000	-157.025414399302	NaN	-157.025414399302	NaN	2311.314217703193	0.17048126113751072	-146.66178793074656	0.0013798362044067077	0.37231133060055965	0.6276886693994406	Infinity	-4.566903093527032	734.5557105911702	-5.626242113890904	954.804116404668
9920000	-147.95215805289547	NaN	-147.95215805289547	NaN	1313.5724661702816	0.5546772947558547	-137.22246575565043	0.0019959646217254435	0.6109381131060173	0.3890618868939829	Infinity	-4.648177463908198	752.6201513286186	-5.526837538580996	1007.3875833507747
9930000	-153.94811258433552	NaN	-153.94811258433552	NaN	1848.4322951739762	0.031583457351992084	-142.89088375255344	0.002088102491811457	0.6109381131060173	0.3890618868939829	Infinity	-5.120160855957358	784.6313296251063	-5.905484518472735	912.6643487137159
9940000	-146.85484715692508	NaN	-146.85484715692508	NaN	1111.9865301678583	0.0389840204019674	-136.64459588665724	0.0025804675361809208	0.3782940983088209	0.6217059016911793	Infinity	-4.645284614675206	752.3572867674516	-5.52598263519066	993.8780460669883
9950000	-168.82006475649635	NaN	-168.82006475649635	NaN	3166.327808913443	0.21422603765261747	-156.2627660749971	6.844464427087865E-4	0.590223011436952	0.40977698856304823	Infinity	-6.001567391190725	838.3250553299695	-6.341505252655911	1127.8590265458913
9960000	-153.63855379285928	NaN	-153.63855379285928	NaN	1450.6776792139299	2.6552971402348913	-140.8954403927166	0.0016181648750813564	0.14191551748400932	0.8580844825159909	Infinity	-4.561340346734396	741.5432396763018	-5.526475913173372	993.1193111091872
9970000	-163.18783423340315	NaN	-163.18783423340315	NaN	2256.874341269254	1.5396942554730344	-150.47132422499936	7.400111055981117E-4	0.4363212544172171	0.5636787455827832	Infinity	-5.547664194951001	810.3440685283081	-5.629151557979751	1045.835104185981
9980000	-158.6768356253209	NaN	-158.6768356253209	NaN	1335.9382683849167	0.6424078556621089	-146.8621790224805	9.389423865986237E-4	0.4363212544172171	0.5636787455827832	Infinity	-5.501768741878865	807.5759364441233	-5.67048000529946	945.8943097065205
9990000	-154.49702352285456	NaN	-154.49702352285456	NaN	1825.3836808962396	1.1705171795708422	-142.76943072357105	0.0017333569800044514	0.4363212544172171	0.5636787455827832	Infinity	-4.882828329288053	769.8245608798574	-5.674247290424591	1054.7975494400666
10000000	-160.31891733481876	NaN	-160.31891733481876	NaN	2491.794485672594	0.20486945797918177	-149.89056333517652	0.0011838602134911177	0.8013506513955365	0.19864934860446376	Infinity	-4.558595260683873	736.3928917467696	-5.664889280979163	946.9376665069469
10010000	-161.35574309944252	NaN	-161.35574309944252	NaN	1764.8537744041098	0.20093124870236764	-151.00868634225003	9.622599945345447E-4	0.8013506513955365	0.19864934860446376	Infinity	-4.557642870729038	740.2662390702575	-5.588482637761083	1035.8814488470907
10020000	-160.42971212109012	NaN	-160.42971212109012	NaN	2057.1461156631926	0.06763189885000956	-148.50936983055746	0.0010130555594113912	0.8217861207208519	0.1782138792791484	Infinity	-6.323784371581415	859.1242663993962	-5.528926020101225	990.1843992456282
10030000	-151.6117469708811	NaN	-151.6117469708811	NaN	1513.470376980063	0.1913213969320567	-140.99952722124763	0.0021945351173832794	0.8217861207208519	0.1782138792791484	Infinity	-4.849019486661602	722.6709941030368	-5.571878866039772	969.0904070402056
10040000	-166.02217636063804	NaN	-166.02217636063804	NaN	3326.1604543883254	0.3950328735287833	-155.3530738310846	9.497093681994349E-4	0.7332493201775707	0.2667506798224296	Infinity	-4.744781286197983	725.0673879723063	-5.529288369826677	1010.1780652718608
10050000	-158.96436338060872	NaN	-158.96436338060872	NaN	2055.201965942794	0.3818228981591864	-145.82574867739126	0.001201085189377133	0.05036430071281406	0.9496356992871863	Infinity	-6.494842517986756	870.553629421056	-6.261949287071499	1121.477616693672
10060000	-152.35369478568586	NaN	-152.35369478568586	NaN	1212.556740010795	0.36672981060739984	-141.49180003576026	0.0017126385720687626	0.05036430071281406	0.9496356992871863	Infinity	-4.765650355639569	761.8773051060042	-5.729514583678615	935.9054035841007
10070000	-154.26751787166646	NaN	-154.26751787166646	NaN	1153.98445564423	0.5594039616465385	-143.5384618642577	0.0029485568295447686	0.3352711544942567	0.6647288455057436	Infinity	-4.642011746372222	752.0564844192386	-5.527640299389973	991.5957389412166
10080000	-152.95041855987736	NaN	-152.95041855987736	NaN	1373.832768190473	1.4952073441349316	-140.79293708893164	0.0015129039933631403	0.40702344502229426	0.5929765549777061	Infinity	-4.5795888425550935	745.0595376216062	-6.082685284255693	1105.6954649039333
10090000	-153.81530843970899	NaN	-153.81530843970899	NaN	1431.7241383561586	0.4427401723511125	-143.02073973112334	0.0024980441453979394	0.40702344502229426	0.5929765549777061	Infinity	-4.625914128291386	750.5163200209867	-5.725914407943139	936.4695838593237
10100000	-145.52330218678313	NaN	-145.52330218678313	NaN	995.4955749894124	4.235095686889658	-131.10723776321092	0.0025814392776769123	0.23132986019152554	0.7686701398084748	Infinity	-4.576663036877636	733.2427215232733	-5.604305699804901	959.9507851232668
